id,listing_url,name,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,Days Available,Daily Rate,Occupancy,Days Rent,Revenue,Amenities ,Corrected Amenities,24-hour check-in,Accessible-height bed,Accessible-height toilet,Air conditioning,Baby bath,Babysitter recommendations,Bar,Bathroom essentials,Bathtub,Bathtub with bath chair,BBQ grill,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Changing table,Children's books and toys,Children's dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Disabled parking spot,Dishes and silverware,Dishwasher,Doorman,Dryer,Elevator,Essentials,Ethernet connection,EV charger,Extra pillows and blankets,Extra space around bed,Family/kid friendly,Fire extinguisher,Fireplace guards,First aid kit,Fixed grab bars for shower,Fixed grab bars for toilet,Flat path to guest entrance,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Handheld shower head,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Internet,Iron,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,No stairs or steps to enter,Other,Outlet covers,Oven,Pack n Play/travel crib,Paid parking on premises,Parking,Patio or balcony,Pets allowed,Pets live on this property,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Roll-in shower,Room-darkening shades,Safe,Safety card,Self check-in,Shampoo,Shower chair,Single level home,Smart lock,Smoke detector,Smoking allowed,Spa,Stair gates,Stove,Suitable for events,toilet,TV,Washer,Waterfront,Well-lit path to entrance,Wheelchair accessible,Wide clearance to shower,Wide doorway to guest bathroom,Wide entrance,Wide entrance for guests,Wide entryway,Wide hallways,Wifi,Window guards,No of Features
17861970,https://www.airbnb.com/rooms/17861970,Nice and Cozy,-34.1078,18.83018,Apartment,Entire home/apt,3,1,2,2,Real Bed,506,1496,200,13,94,182,39,0.54,98.28,3864,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance""}","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance""}",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44
31857297,https://www.airbnb.com/rooms/31857297,Airy Studio Apartment for 1,-34.10862,18.83011,House,Entire home/apt,1,1,0,1,Real Bed,223,,,7,91,212,15,0.61,129.32,1948,"{TV,Kitchen,""Free parking on premises"",""Free street parking"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""No stairs or steps to enter"",""Disabled parking spot"",""No stairs or steps to enter"",""Extra space around bed"",""No stairs or steps to enter"",""No stairs or steps to enter""}","{TV,Kitchen,""Free parking on premises"",""Free street parking"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""No stairs or steps to enter"",""Disabled parking spot"",""No stairs or steps to enter"",""Extra space around bed"",""No stairs or steps to enter"",""No stairs or steps to enter""}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28
16035641,https://www.airbnb.com/rooms/16035641,Peaceful family home close to the beach,-34.10814,18.82852,House,Entire home/apt,5,3,3,3,Real Bed,1846,,,2,100,35,135,0.80,28,3776,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Essentials,Hangers,Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Host greets you""}","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Essentials,Hangers,Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Host greets you""}",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,18
33475643,https://www.airbnb.com/rooms/33475643,Peaceful quiet private room in apartment,-34.10746,18.8283,Bed and breakfast,Private room,1,1,1,1,Real Bed,402,,,0,,61,27,0.25,15.25,403,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private living room""}","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private living room""}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17
34568099,https://www.airbnb.com/rooms/34568099,Strand family home,-34.10571,18.82824,House,Entire home/apt,7,2.5,3,5,Real Bed,1697,,650,0,,56,42,0.71,39.76,1688,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Washer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}","{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Washer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,36
18969596,https://www.airbnb.com/rooms/18969596,Modern comfortable family home close to beach.,-34.10643,18.82755,House,Entire home/apt,6,3,4,4,Real Bed,3007,,,0,,13,179,0.54,7.02,1252,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Indoor fireplace"",""Suitable for events"",Washer,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Indoor fireplace"",""Suitable for events"",Washer,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,18
30033246,https://www.airbnb.com/rooms/30033246,Charming home walking distance from Strand beach,-34.10596,18.82799,House,Entire home/apt,4,1,3,4,Real Bed,1206,,,2,90,57,64,0.45,25.65,1932,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Children’s books and toys"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Host greets you""}","{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Children's books and toys"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Host greets you""}",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,33
27015323,https://www.airbnb.com/rooms/27015323,La Casa Grigio,-34.1067,18.82771,House,Entire home/apt,6,1,3,5,Real Bed,834,,,0,,124,58,0.23,28.52,1683,"{TV,Kitchen,""Free parking on premises"",Heating,""Fire extinguisher"",Essentials,Hangers,Iron,""Private entrance""}","{TV,Kitchen,""Free parking on premises"",Heating,""Fire extinguisher"",Essentials,Hangers,Iron,""Private entrance""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
15675135,https://www.airbnb.com/rooms/15675135,Family home near a great swimming beach.,-34.10571,18.82661,House,Entire home/apt,5,2.5,3,3,Real Bed,997,,,2,90,61,67,0.46,28.06,1867,"{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,Iron,""Hot water"",""Bed linens"",""Host greets you""}","{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,Iron,""Hot water"",""Bed linens"",""Host greets you""}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19
22500910,https://www.airbnb.com/rooms/22500910,The Green Gecko Self-Catering Apartment,-34.10533,18.82574,Apartment,Entire home/apt,3,1,1,2,Real Bed,595,1400,0,4,87,155,42,0.13,20.15,842,"{TV,Kitchen,""Free parking on premises"",Essentials,Hangers,""Hair dryer"",Iron,""Private entrance""}","{TV,Kitchen,""Free parking on premises"",Essentials,Hangers,""Hair dryer"",Iron,""Private entrance""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
34590309,https://www.airbnb.com/rooms/34590309,SELF CATERING ONE BEDROOM FLAT,-34.10622,18.82571,Apartment,Entire home/apt,2,1,1,1,Real Bed,372,1503,0,5,100,51,29,0.63,32.13,921,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Single level home"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""Accessible-height toilet"",""No stairs or steps to enter"",""Wide entryway""}","{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Single level home"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""Accessible-height toilet"",""No stairs or steps to enter"",""Wide entryway""}",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,35
18545225,https://www.airbnb.com/rooms/18545225,Beach front apartment with panoramic views,-34.11182,18.82203,Apartment,Entire home/apt,4,2,2,2,Real Bed,1295,1350,385,11,93,150,113,0.09,13.5,1576,"{TV,""Cable TV"",Wifi,Pool,Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Patio or balcony"",Beachfront}","{TV,""Cable TV"",Wifi,Pool,Kitchen,""Free parking on premises"",Elevator,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Patio or balcony"",Beachfront}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25
4887141,https://www.airbnb.com/rooms/4887141,Holiday Apartment on the beach,-34.11211,18.82193,Apartment,Entire home/apt,4,1,1,2,Real Bed,655,,300,11,98,165,43,0.41,67.65,3027,"{TV,""Cable TV"",Kitchen,""Free parking on premises"",""Free street parking"",""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Host greets you"",Beachfront}","{TV,""Cable TV"",Kitchen,""Free parking on premises"",""Free street parking"",""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Host greets you"",Beachfront}",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28
31500986,https://www.airbnb.com/rooms/31500986,THE BEACHES,-34.11219,18.82189,Apartment,Private room,4,1,1,1,Real Bed,863,,,1,,150,52,0.47,70.5,3690,"{TV,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance""}","{TV,Kitchen,""Free parking on premises"",Elevator,Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16
34960591,https://www.airbnb.com/rooms/34960591,Relaxation,-34.11238,18.822,Apartment,Entire home/apt,6,1,2,5,Real Bed,997,,,2,90,122,69,0.33,40.26,2761,"{TV,Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Well-lit path to entrance"",""Disabled parking spot"",""Wide entrance"",""Accessible-height bed"",""Host greets you""}","{TV,Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Well-lit path to entrance"",""Disabled parking spot"",""Wide entrance"",""Accessible-height bed"",""Host greets you""}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,31
36748225,https://www.airbnb.com/rooms/36748225,Walking distance to beach/sea,-34.11135,18.82311,Guest suite,Entire home/apt,3,1,1,3,Real Bed,953,,,0,,31,67,0.26,8.06,536,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19
29867876,https://www.airbnb.com/rooms/29867876,Chasmar 12,-34.11185,18.82351,Apartment,Entire home/apt,4,1,2,3,Real Bed,1801,,,0,,46,124,0.46,21.16,2604,"{TV,Kitchen,""Free parking on premises"",Essentials,""Lock on bedroom door"",Hangers,""Private entrance""}","{TV,Kitchen,""Free parking on premises"",Essentials,""Lock on bedroom door"",Hangers,""Private entrance""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
26023549,https://www.airbnb.com/rooms/26023549,Prelaya,-34.11182,18.82437,House,Entire home/apt,10,3.5,4,5,Real Bed,3007,,,0,,16,208,0.06,0.96,208,"{TV,""Cable TV"",Wifi,Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",""Indoor fireplace"",Washer,Dryer,Essentials,Hangers,Iron,""Private living room""}","{TV,""Cable TV"",Wifi,Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",""Indoor fireplace"",Washer,Dryer,Essentials,Hangers,Iron,""Private living room""}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15
27693081,https://www.airbnb.com/rooms/27693081,Apartment Hill Road,-34.1115,18.82497,Guesthouse,Entire home/apt,2,1,1,2,Real Bed,804,,200,0,,96,60,0.55,52.8,3181,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19
31008327,https://www.airbnb.com/rooms/31008327,Sun Terrace,-34.11061,18.8267,Apartment,Entire home/apt,2,1,1,2,Real Bed,595,0,150,2,100,87,39,0.31,26.97,1047,"{TV,""Cable TV"",Iron,Washer,Towels,""bed sheets"",soap,""toilet paper"",Heating,""Central heating"",""Hot water"",""Pocket wifi"",Kitchen,""Coffee maker"",""Cooking basics"",pots,pans,oil,salt,pepper,Dishes,silverware,Microwave,Refrigerator,Stove,""Private entrance"",Shampoo,Hangers,""Hair dryer"",""Bed linens"",""Extra pillows and blankets"",""Garden or backyard""}","{TV,""Cable TV"",Iron,Washer,Towels,""bed sheets"",soap,""toilet paper"",Heating,""Central heating"",""Hot water"",""Pocket wifi"",Kitchen,""Coffee maker"",""Cooking basics"",pots,pans,oil,salt,pepper,Dishes,silverware,Microwave,Refrigerator,Stove,""Private entrance"",Shampoo,Hangers,""Hair dryer"",""Bed linens"",""Extra pillows and blankets"",""Garden or backyard""}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,23
